id_acidente;id_vitima;id_veiculo;sexo;idade;tipo_vitima;classificacao;tipo_veiculo;estado_alcoolizacao;escolaridade;data_obito
D041300569;1;1;M;29;CD;F;MO;BR;5;          
D041300570;1;2;M;31;CD;F;AU;BR;5;          
D041300570;2;2;F;23;PS;F;AU;BR;4;          
D041300571;1;2;M;SI;PS;F;ON;BR;8;          
D041300571;2;2;M;21;PS;F;ON;BR;4;          
D041300571;3;2;M;35;PS;F;ON;BR;5;          
D041300571;4;2;M;55;PS;F;ON;BR;3;          
D041300572;1;1;M;18;PS;F;MO;BR;2;          
D041300573;1;1;M;22;CD;F;MO;BR;4;          
D041300574;1;3;M;20;CD;F;MO;BR;5;          
D041300575;1;1;M;31;CD;F;MO;BR;8;          
D041300576;1;1;M;43;CD;F;AU;BR;7;          
D041300577;1;1;F;64;PS;F;AU;BR;8;          
D041300578;1;1;M;39;CD;F;MO;BR;8;          
D041300579;1;1;M;26;CD;F;MO;BR;5;          
D041300580;1;4;F;36;CD;F;CM;BR;7;          
D041300581;1;1;M;34;CD;F;MO;BR;8;          
D041300581;2;2;M;19;CD;F;AU;BR;8;          
D041300582;1;1;M;37;CD;F;AU;AA;2;          
D041300582;2;2;F;44;PS;F;MO;BR;2;          
D041300583;1;1;M;29;PD;F;AU;BR;6;          
D041300584;1;1;M;28;CD;F;MO;BR;5;          
D041300585;1;2;M;44;CD;F;BI;BR;7;          
D041300586;1;1;M;46;CD;F;MO;BR;5;          
D041300587;1;1;M;30;CD;F;MO;BR;7;          
D041300588;1;1;F;36;PD;F;AU;BR;3;          
D041300589;1;1;M;SI;CD;F;MO;BR;8;          
D041300590;1;1;M;27;CD;F;MO;BR;7;          
D041300591;1;1;M;24;CD;F;MO;BR;5;          
D041300592;1;1;M;29;CD;F;MO;BR;5;          
D041300593;1;1;M;36;PD;F;AU;BR;7;          
D041300594;1;1;M;25;CD;F;MO;BR;5;          
D041300595;1;1;M;84;PD;F;CM;BR;8;          
D041300596;1;1;M;SI;PD;F;OU;BR;8;          
D041300597;1;1;F;SI;PD;F;ON;BR;8;          
D041300598;1;1;M;25;CD;F;MO;BR;5;          
D041300599;1;1;F;65;PD;F;ON;BR;3;          
D041300600;1;1;F;51;PS;F;ON;BR;2;          
D041300601;1;1;M;31;CD;F;MO;BR;5;          
D041300602;1;2;F;50;PS;F;AU;BR;3;          
D041300602;2;2;F;25;PS;F;AU;BR;3;          
D041300603;1;1;M;27;CD;F;MO;BR;3;          
D041300604;1;1;F;10;PD;F;AU;BR;8;          
D041300605;1;1;M;63;PD;F;MO;BR;8;          
D041300606;1;1;M;24;CD;F;MO;BR;5;          
D041300607;1;1;F;25;PD;F;AU;BR;7;          
D041300611;1;2;M;35;CD;F;MO;BR;3;          
D041300611;2;2;M;34;PS;F;MO;BR;3;          
D041300612;1;1;M;43;CD;F;AU;BR;6;          
D041300613;1;1;M;30;CD;F;AU;BR;7;          
D041300614;1;1;M;37;PD;F;ON;BR;2;          
D041300615;1;1;M;50;CD;F;MO;BR;7;          
D041300616;1;2;M;48;CD;F;AU;BR;7;          
D041300617;1;1;M;30;CD;F;MO;BR;3;          
D041300618;1;1;M;83;CD;F;AU;BR;7;          
D041300619;1;1;M;23;CD;F;MO;BR;5;          
D041300620;1;1;M;27;CD;F;MO;BR;5;          
D041300621;1;1;M;28;CD;F;MO;BR;5;          
D041300622;1;1;M;29;CD;F;MO;BR;5;          
D041300623;1;1;M;27;CD;F;MO;BR;3;          
D041300624;1;1;M;30;CD;F;MO;BR;5;          
D041300625;1;1;M;SI;CD;F;MO;BR;8;          
D041300626;1;1;M;46;CD;F;MO;BR;2;          
D041300627;1;1;M;55;PD;F;AU;BR;5;          
D041300628;1;1;M;34;CD;F;MO;BR;2;          
D041300629;1;1;F;46;PD;F;SI;BR;3;          
D041300630;1;1;F;40;CD;F;MO;BR;7;          
D041300631;1;1;F;20;PS;F;ON;BR;4;          
D041300632;1;1;M;62;PD;F;AU;BR;3;          
D041300633;1;1;M;68;CD;F;MO;BR;7;          
D041300634;1;1;M;33;CD;F;MO;BR;7;          
D041300635;1;1;M;22;CD;F;MO;BR;5;          
D041300636;1;1;F;SI;PS;F;ON;BR;3;          
D041300637;1;1;F;26;CD;F;MO;BR;5;          
D041300638;1;1;F;54;PS;F;MO;BR;3;          
D041300639;1;1;M;31;CD;F;MO;BR;4;          
D041300640;1;3;M;28;CD;F;BI;BR;2;          
D041300641;1;1;F;28;PS;F;MO;BR;5;          
D041300642;1;2;M;31;CD;F;AU;BR;3;          
D041300643;1;1;M;SI;CD;F;AU;BR;8;          
D041300643;2;2;M;20;CD;F;AU;BR;6;          
D041300644;1;1;M;42;CD;F;MO;BR;8;          
D041300645;1;1;M;25;CD;F;MO;BR;5;          
D041300646;1;1;F;51;CD;F;AU;BR;7;          
D041300647;1;1;F;21;PD;F;AU;BR;5;          
D041300648;1;2;M;33;CD;F;MO;BR;5;          
D041300648;2;2;F;43;PS;F;MO;BR;3;          
D041300649;1;1;M;32;CD;F;MO;BR;8;          
D041300649;2;1;F;33;PS;F;MO;BR;5;          
D041300650;1;1;F;SI;PD;F;AU;BR;8;          
D041300651;1;1;F;27;PS;F;MO;BR;7;          
D041300652;1;1;F;37;PD;F;OU;BR;3;          
D041300653;1;1;M;27;CD;F;MO;BR;3;          
D041300654;1;1;M;25;CD;F;MO;BR;5;          
D041300655;1;1;M;21;CD;F;BI;BR;3;          
D041300656;1;1;M;28;CD;F;MO;BR;5;          
D041300657;1;1;F;25;PS;F;MO;BR;7;          
D041300658;1;1;M;28;CD;F;MO;BR;5;          
D041300659;1;1;M;24;CD;F;MO;BR;5;          
D041300660;1;1;M;52;PS;F;AU;BR;3;          
D041300660;2;1;M;64;PS;F;AU;BR;3;          
D041300660;3;1;F;48;PS;F;AU;BR;8;          
D041300661;1;1;M;28;CD;F;MO;BR;5;          
D041300662;1;1;M;34;CD;F;MO;BR;5;          
D041300663;1;1;M;34;PD;F;CM;BR;7;          
D041300664;1;1;M;SI;CD;F;CM;BR;5;          
D041300665;1;1;F;20;PS;F;AU;BR;5;          
D041300666;1;1;F;SI;PD;F;OU;BR;8;          
D041300667;1;1;M;25;PS;F;MO;BR;8;          
D041300668;1;1;M;22;PD;F;AU;BR;6;          
D041300669;1;1;M;23;CD;F;MO;BR;5;          
D041300670;1;1;F;9;PD;F;AU;BR;8;          
D041300671;1;1;F;32;PS;F;AU;BR;5;          
D041300672;1;1;M;34;CD;F;AU;BR;7;          
D041300672;2;1;M;34;PS;F;AU;BR;5;          
D041300673;1;1;M;22;PD;F;AU;BR;5;          
D041300674;1;1;M;48;PD;F;OU;BR;8;          
D041300675;1;1;M;33;PD;F;AU;BR;5;          
D041300676;1;1;M;31;CD;F;MO;BR;5;          
D041300677;1;1;M;41;CD;F;MO;BR;3;          
D041300678;1;1;M;22;CD;F;MO;BR;8;          
D041300679;1;1;M;21;CD;F;MO;BR;3;          
D041300680;1;1;M;43;CD;F;MO;BR;8;          
D041300681;1;1;M;32;CD;F;MO;BR;5;          
D041300682;1;1;M;36;CD;F;MO;BR;5;          
D041300682;2;1;F;42;PS;F;MO;BR;7;          
D041300683;1;1;M;26;CD;F;CM;AA;7;          
D041300683;2;2;M;22;CD;F;AU;BR;5;          
D041300684;1;3;M;32;CD;F;MO;BR;3;          
D041300685;1;1;M;34;CD;F;MO;BR;5;          
D041300686;1;1;M;38;PD;F;AU;BR;3;          
D041300687;1;1;M;25;CD;F;MO;BR;5;          
D041300687;2;1;M;17;PS;F;MO;BR;4;          
D041300688;1;1;M;30;CD;F;AU;BR;5;          
D041300689;1;2;M;33;CD;F;MO;BR;3;          
D041300690;1;1;M;42;CD;F;MO;BR;8;          
D041300690;2;1;F;43;PS;F;MO;BR;5;          
D041300691;1;1;F;10;PD;F;MO;BR;8;          
D041300692;1;1;F;25;CD;F;AU;BR;8;          
D041300692;2;1;M;40;PS;F;AU;BR;4;          
D041300692;3;2;M;35;CD;F;AU;BR;5;          
D041300692;4;2;F;25;PS;F;AU;BR;8;          
D041300693;1;2;M;26;CD;F;MO;BR;8;          
D041300695;1;1;M;46;CD;F;CM;BR;8;          
D041300696;1;1;F;56;CD;F;AU;BR;7;          
D041300696;2;2;F;51;CD;F;AU;BR;7;          
D041300697;1;1;F;65;PD;F;OU;BR;3;          
D041300698;1;1;M;32;CD;F;AU;BR;8;          
D041300699;1;2;M;SI;CD;F;MO;BR;8;          
D041300700;1;2;M;45;CD;F;MO;BR;8;          
D041300701;1;2;M;42;CD;F;MO;BR;5;          
D041300701;2;2;F;44;PS;F;MO;BR;5;          
D041300702;1;2;M;26;CD;F;MO;BR;4;          
D041300703;1;1;F;18;PS;F;AU;BR;5;          
D041300703;2;4;F;24;PS;F;AU;BR;3;          
D041300703;3;4;F;17;PS;F;AU;BR;5;          
D041300704;1;2;F;49;PS;F;OU;BR;3;          
D041300705;1;2;M;19;CD;F;MO;BR;2;          
D041300706;1;2;M;20;CD;F;MO;BR;5;          
D041300707;1;1;M;22;CD;F;MO;BR;5;          
D041300708;1;1;M;18;CD;F;MO;BR;3;          
D041300709;1;2;M;33;CD;F;MO;BR;7;          
D041300710;1;3;M;36;CD;F;MO;BR;3;          
D041300710;2;4;M;SI;CD;F;MO;BR;8;          
D041300711;1;1;F;7;PD;F;SI;BR;2;          
D041300712;1;2;M;59;CD;F;AU;BR;5;          
D041300712;2;2;F;33;PS;F;AU;BR;4;          
D041300713;1;1;F;34;CD;F;MO;BR;7;          
D041300714;1;1;M;53;CD;F;MO;BR;5;          
D041300715;1;2;M;33;CD;F;AU;BR;3;          
D041300716;1;1;M;32;CD;F;MO;BR;5;          
D041300717;1;1;M;18;CD;F;MO;BR;3;          
D041300717;2;1;F;18;PS;F;MO;BR;5;          
D041300718;1;1;M;36;CD;F;MO;BR;5;          
D041300719;1;1;M;30;CD;F;MO;BR;3;          
D041300719;2;1;F;31;PS;F;MO;BR;3;          
D041300720;1;1;F;77;CD;F;AU;BR;8;          
D041300721;1;2;M;23;CD;F;MO;BR;5;          
D041300722;1;1;M;50;CD;F;MO;BR;7;          
D041300723;1;1;M;29;CD;F;MO;BR;3;          
D041300724;1;1;M;40;CD;F;MO;BR;8;          
D041300724;2;1;M;19;PS;F;MO;BR;8;          
D041300725;1;1;M;31;CD;F;MO;BR;3;          
D041300726;1;1;F;67;CD;F;AU;BR;5;          
D041300727;1;1;M;28;CD;F;MO;BR;3;          
D041300727;2;1;F;23;PS;F;MO;BR;3;          
D041300727;3;1;F;58;PS;F;MO;BR;7;          
D041300728;1;1;M;26;CD;F;MO;BR;8;          
D041300729;1;1;M;46;PS;F;AU;BR;3;          
D041300730;1;1;M;46;CD;F;MO;BR;5;          
D041300731;1;1;M;20;PS;F;MO;BR;3;          
D041300732;1;1;M;34;CD;F;MO;BR;7;          
D041300733;1;1;M;30;CD;F;MO;BR;3;          
D041300734;1;1;M;19;CD;F;MO;BR;3;          
D041300735;1;2;M;48;CD;F;MO;BR;8;          
D041300736;1;1;F;29;CD;F;AU;BR;5;          
D041300737;1;1;F;27;PD;F;MO;BR;3;          
D041300738;1;2;M;31;CD;F;MO;BR;5;          
D041300738;2;2;F;23;PS;F;MO;BR;5;          
D041300739;1;1;M;26;CD;F;MO;BR;5;          
D041300739;2;1;F;17;PS;F;MO;BR;5;          
D041300739;3;2;M;48;CD;F;MO;BR;3;          
D041300740;1;2;M;36;CD;F;MO;SA;5;          
D041300740;2;2;F;SI;PS;F;MO;BR;8;          
D041300741;1;1;M;28;CD;F;MO;BR;5;          
D041300742;1;1;M;32;CD;F;MO;BR;3;          
D041300743;1;1;M;30;CD;F;MO;BR;6;          
D041300744;1;1;F;30;CD;F;MO;BR;2;          
D041300745;1;2;M;48;CD;F;AU;BR;7;          
D041300746;1;1;M;19;CD;F;MO;BR;5;          
D041300747;1;1;M;18;CD;F;MO;BR;2;          
D041300748;1;1;M;38;CD;F;MO;BR;5;          
D041300749;1;1;M;28;CD;F;MO;BR;5;          
D041300750;1;1;X;SI;SI;F;SI;BR;8;          
D041300751;1;1;M;36;CD;F;MO;BR;3;          
D041300752;1;1;F;25;CD;F;AU;BR;7;          
D041300753;1;1;M;32;CD;F;MO;BR;5;          
D041300754;1;1;M;28;CD;F;MO;BR;3;          
D041300754;2;1;F;23;PS;F;MO;BR;3;          
D041300755;1;1;M;34;CD;F;MO;AA;5;          
D041300756;1;1;F;54;PS;F;ON;BR;3;          
D041300757;1;1;M;21;CD;F;MO;BR;5;          
D041300758;1;1;M;22;CD;F;MO;BR;3;          
D041300759;1;1;M;23;CD;F;MO;BR;5;          
D041300759;2;1;F;27;PS;F;MO;BR;3;          
D041300760;1;1;M;47;PD;F;MO;BR;2;          
D041300761;1;1;M;19;CD;F;OU;BR;3;          
D041300761;2;1;F;18;PS;F;OU;BR;3;          
D041300762;1;1;M;SI;CD;F;MO;BR;8;          
D041300762;2;1;M;8;PS;F;MO;BR;1;          
D041300763;1;1;F;29;PS;F;MO;BR;7;          
D041300763;2;1;X;SI;PD;F;MO;BR;8;          
D041300764;1;1;M;44;PD;F;AU;BR;3;          
D041300765;1;1;M;29;CD;F;MO;BR;3;          
D041300766;1;1;M;54;PD;F;SI;BR;8;          
D041300767;1;1;M;26;CD;F;MO;BR;5;          
D041300768;1;1;M;24;CD;F;MO;BR;5;          
D041300769;1;1;M;25;CD;F;MO;BR;3;          
D041300771;1;1;M;43;CD;F;MO;BR;3;          
D041300772;1;1;M;27;CD;F;AU;BR;5;          
D041300773;1;1;M;17;CD;F;MO;BR;3;          
D041300774;1;1;M;19;PD;F;CA;BR;3;          
D041300775;1;1;F;43;CD;F;AU;BR;5;          
D041300775;2;2;M;43;CD;F;AU;BR;7;          
D041300776;1;1;M;34;CD;F;MO;BR;3;          
D041300777;1;1;M;25;CD;F;MO;BR;2;          
D041300777;2;1;F;34;PD;F;MO;BR;5;          
D041300778;1;1;M;42;CD;F;MO;BR;7;          
D041300779;1;1;M;13;PD;F;CM;BR;2;          
D041300780;1;1;M;16;PD;F;MO;BR;3;          
D041300781;1;1;M;42;CD;F;MO;BR;8;          
D041300781;2;1;M;32;PD;F;MO;BR;5;          
D041300782;1;1;M;31;CD;F;MO;BR;5;          
D041300783;1;2;M;10;CD;F;BI;BR;2;          
D041300784;1;1;M;30;CD;F;AU;BR;5;          
D041300784;2;1;F;32;PS;F;AU;BR;7;          
D041300785;1;1;M;23;CD;F;MO;BR;5;          
D041300786;1;1;F;46;PS;F;AU;BR;8;          
D041300787;1;2;F;22;CD;F;MO;BR;8;          
D041300788;1;1;F;51;PS;F;AU;BR;3;          
D041300789;1;2;M;47;CD;F;BI;BR;8;          
D041300790;1;1;M;61;PD;F;SI;BR;3;          
D041300791;1;1;M;30;CD;F;MO;BR;5;          
D041300792;1;2;M;33;CD;F;MO;BR;5;          
D041300793;1;1;F;33;PD;F;AU;BR;3;          
D041300794;1;2;F;22;PS;F;AU;BR;8;          
D041300795;1;1;M;30;CD;F;MO;BR;8;          
D041300796;1;1;M;31;PD;F;AU;BR;3;          
D041300797;1;1;M;17;PS;F;MO;BR;2;          
D041300798;1;2;M;25;CD;F;MO;BR;8;          
D041300798;2;2;F;22;PS;F;MO;BR;8;          
D041300799;1;1;M;28;CD;F;AU;BR;3;          
D041300799;2;1;F;18;PS;F;AU;BR;5;          
D041300799;3;1;M;16;PS;F;AU;BR;3;          
D041300800;1;1;M;SI;CD;F;MO;BR;8;          
D041300801;1;1;M;41;CD;F;CA;BR;3;          
D041300802;1;1;M;46;CD;F;AU;BR;8;          
D041300803;1;1;M;39;PD;F;AU;BR;8;          
D041300804;1;1;F;57;PD;F;MO;BR;3;          
D041300805;1;1;M;22;CD;F;MO;BR;5;          
D041300805;2;1;F;17;PS;F;MO;BR;5;          
D041300806;1;1;M;22;CD;F;MO;BR;5;          
D041300806;2;2;M;56;CD;F;MO;BR;3;          
D041300807;1;1;F;46;PD;F;OU;BR;3;          
D041300808;1;1;M;24;CD;F;MO;BR;3;          
D041300809;1;2;M;39;CD;F;MO;BR;5;          
D041300810;1;2;M;30;CD;F;MO;BR;5;          
D041300811;1;1;M;23;CD;F;MO;BR;5;          
D041300812;1;1;M;35;CD;F;MO;BR;5;          
D041300813;1;2;M;23;CD;F;MO;BR;3;          
D041300814;1;2;M;24;CD;F;BI;BR;5;          
D041300815;1;2;M;42;CD;F;MO;BR;3;          
D041300816;1;1;M;SI;CD;F;MO;BR;8;          
D041300816;2;2;M;24;CD;F;MO;BR;7;          
D041300817;1;2;M;33;CD;F;MO;BR;7;          
D041300818;1;1;M;42;PD;F;OU;BR;7;          
D041300819;1;2;M;24;CD;F;MO;BR;5;          
D041300820;1;1;M;22;CD;F;BI;BR;3;          
D041300821;1;2;M;38;CD;F;MO;BR;8;          
D041300822;1;1;M;30;PS;F;AU;BR;3;          
D041300823;1;1;M;32;CD;F;MO;BR;3;          
D041300824;1;1;M;68;PD;F;MO;BR;3;          
D041300825;1;2;F;22;CD;F;AU;BR;6;          
D041300825;2;2;F;26;PS;F;AU;BR;5;          
D041300826;1;1;F;48;PS;F;OU;BR;7;          
D041300827;1;1;M;41;PD;F;MO;BR;3;          
D041300828;1;1;M;41;PD;F;MO;BR;3;          
D041300829;1;2;M;SI;CD;F;MO;BR;8;          
D041300830;1;2;M;20;CD;F;MO;BR;8;          
D041300831;1;1;M;27;CD;F;AU;BR;8;          
D041300831;2;1;M;20;PS;F;AU;BR;3;          
D041300831;3;1;M;23;PS;F;AU;BR;8;          
D041300831;4;1;M;18;PS;F;AU;BR;8;          
D041300832;1;2;M;29;CD;F;MO;BR;5;          
D041300833;1;1;M;22;CD;F;MO;BR;3;          
D041300833;2;2;M;15;CD;F;BI;BR;3;          
D041300834;1;1;M;26;CD;F;AU;BR;3;          
D041300834;2;1;M;26;PS;F;AU;BR;3;          
D041300834;3;1;M;21;PS;F;AU;BR;8;          
D041300834;4;1;F;21;PS;F;AU;BR;3;          
D041300835;1;2;M;18;PS;F;MO;BR;4;          
D041300836;1;1;M;23;CD;F;AU;BR;5;          
D041300836;2;1;F;22;PS;F;AU;BR;7;          
D041300837;1;2;M;30;CD;F;MO;BR;5;          
D041300838;1;1;M;52;PD;F;MO;BR;3;          
D041300839;1;1;F;61;PD;F;CM;BR;3;          
D041300840;1;1;M;31;CD;F;AU;BR;3;          
D041300840;2;1;F;22;PS;F;AU;BR;5;          
D041300841;1;1;M;16;CD;F;MO;BR;3;          
D041300841;2;1;M;16;PS;F;MO;BR;5;          
D041300842;1;2;M;30;CD;F;MO;BR;5;          
D041300843;1;1;M;28;CD;F;AU;BR;5;          
D041300844;1;2;F;58;CD;F;MO;BR;8;          
D041300845;1;2;M;20;CD;F;AU;BR;5;          
D041300845;2;2;F;27;PS;F;AU;BR;5;          
D041300845;3;2;F;21;PS;F;AU;BR;5;          
D041300846;1;1;M;SI;CD;F;BI;BR;8;          
D041300847;1;2;F;23;PS;F;MO;BR;5;          
D041300848;1;1;M;37;CD;F;MO;BR;5;          
D041300849;1;1;F;85;CD;F;AU;BR;8;          
D041300850;1;1;M;20;CD;F;AU;BR;3;          
D041300851;1;1;M;29;CD;F;MO;BR;5;          
D041300852;1;1;M;21;CD;F;MO;BR;3;          
D041300852;2;2;M;23;CD;F;MO;BR;3;          
D041300853;1;1;F;30;PD;F;AU;BR;5;          
D041300854;1;1;M;30;CD;F;MO;BR;8;          
D041300855;1;2;M;17;CD;F;BI;BR;3;          
D041300856;1;1;M;30;CD;F;MO;BR;5;          
D041300856;2;2;F;24;CD;F;AU;BR;7;          
D041300857;1;1;M;19;CD;F;MO;BR;3;          
D041300858;1;2;M;34;CD;F;MO;BR;4;          
D041300859;1;1;M;22;CD;F;MO;BR;3;          
D041300860;1;1;M;35;CD;F;MO;BR;8;          
D041300860;2;1;M;SI;PD;F;MO;BR;8;          
D041300861;1;2;M;19;CD;F;MO;BR;3;          
D041300861;2;2;F;23;PS;F;MO;BR;7;          
D041300862;1;1;M;39;CD;F;AU;BR;2;          
D041300863;1;1;F;21;PS;F;OU;BR;4;          
D041300864;1;1;F;40;CD;F;MC;BR;5;          
D041300865;1;1;F;9;PD;F;MO;BR;2;          
D041300866;1;1;F;47;PD;F;MO;BR;2;          
D041300867;1;1;M;25;CD;F;MO;BR;3;          
D041300868;1;1;M;29;CD;F;MO;BR;3;          
D041300868;2;1;F;27;PS;F;MO;BR;5;          
D041300869;1;1;M;29;CD;F;MO;BR;2;          
D041300870;1;1;F;55;PD;F;AU;BR;3;          
D041300871;1;1;F;18;PS;F;AU;BR;4;          
D041300872;1;1;M;25;CD;F;MO;BR;3;          
D041300873;1;2;M;26;CD;F;MO;BR;5;          
D041300874;1;1;M;31;CD;F;MO;BR;3;          
D041300875;1;1;M;21;CD;F;MO;BR;5;          
D041300875;2;1;F;27;PD;F;MO;BR;5;          
D041300877;1;1;M;21;CD;F;MO;BR;5;          
D041300877;2;2;M;25;PS;F;AU;BR;5;          
D041300878;1;1;M;68;PD;F;SI;BR;8;          
D041300879;1;1;M;35;CD;F;MO;BR;5;          
D041300879;2;1;F;48;PD;F;MO;BR;3;          
D041300880;1;1;F;31;PS;F;ON;BR;5;          
D041300881;1;1;F;58;CD;F;CM;BR;7;          
D041300882;1;1;M;18;PS;F;MO;BR;3;          
D041300883;1;1;M;24;CD;F;AU;BR;5;          
D041300884;1;1;M;21;CD;F;MO;BR;3;          
D041300885;1;1;M;37;CD;F;MO;BR;4;          
D041300886;1;1;M;25;CD;F;MO;BR;3;          
D041300887;1;1;M;50;PD;F;AU;BR;3;          
D041300888;1;1;M;21;CD;F;AU;BR;3;          
D041300888;2;1;M;21;PS;F;AU;BR;7;          
D041300889;1;1;M;23;CD;F;MO;BR;5;          
D041300889;2;1;M;47;PS;F;MO;BR;8;          
D041300890;1;1;F;31;CD;F;AU;BR;7;          
D041300891;1;2;F;25;PS;F;MO;BR;5;          
D041300892;1;1;M;37;CD;F;MO;BR;3;          
D041300892;2;2;M;17;CD;F;MO;BR;3;          
D041300893;1;1;M;17;CD;F;MO;BR;3;          
D041300894;1;1;M;28;PD;F;SI;BR;8;          
D041300895;1;1;F;20;PS;F;AU;BR;5;          
D041300896;1;1;M;25;CD;F;AU;BR;7;          
D041300897;1;1;M;52;CD;F;MO;BR;3;          
D041300898;1;1;M;15;PD;F;MO;BR;1;          
D041300899;1;1;M;26;CD;F;MO;BR;6;          
D041300899;2;1;F;21;PS;F;MO;BR;6;          
D041300900;1;1;M;22;CD;F;AU;BR;5;          
D041300900;2;1;F;19;PS;F;AU;BR;5;          
D041300901;1;1;M;28;CD;F;BI;BR;4;          
D041300901;2;1;F;24;PD;F;BI;BR;8;          
D041300902;1;2;M;36;CD;F;MO;BR;7;          
D041300903;1;1;M;43;CD;F;MO;BR;5;          
D041300904;1;1;M;37;CD;F;MO;BR;3;          
D041300905;1;1;M;19;CD;F;MO;BR;3;          
D041300906;1;1;F;47;CD;F;AU;BR;5;          
D041300907;1;1;M;28;PD;F;MO;BR;5;          
D041300908;1;1;M;33;CD;F;CM;BR;5;          
D041300909;1;1;M;28;CD;F;MO;BR;5;          
D041300910;1;1;M;60;PD;F;ON;BR;3;          
D041300911;1;1;M;SI;CD;F;MO;BR;8;          
D041300912;1;1;M;36;CD;F;MO;BR;3;          
D041300913;1;1;F;34;CD;F;AU;BR;7;          
D041300914;1;1;M;26;CD;F;AU;BR;5;          
D041300914;2;1;M;20;PS;F;AU;BR;8;          
D041300915;1;1;M;22;PD;F;AU;BR;5;          
D041300916;1;1;M;26;CD;F;MO;BR;5;          
D041300917;1;1;M;SI;CD;F;MO;BR;8;          
D041300918;1;1;M;48;CD;F;MO;BR;3;          
D041300919;1;1;M;33;CD;F;MO;BR;5;          
D041300920;1;1;M;25;CD;F;MO;BR;2;          
D041300921;1;1;F;51;CD;F;AU;BR;3;          
D041300922;1;1;M;30;CD;F;MO;BR;5;          
D041300923;1;1;M;18;PS;F;CM;BR;2;          
D041300924;1;1;M;27;CD;F;MO;BR;3;          
D041300925;1;3;F;33;CD;F;AU;BR;7;          
D041300925;2;3;F;29;PS;F;AU;BR;7;          
D041300926;1;1;M;8;PD;F;MO;BR;8;          
D041300927;1;2;M;SI;CD;F;MO;BR;8;          
D041300928;1;1;M;9;PS;F;CM;BR;3;          
D041300929;1;1;M;18;PD;F;SI;BR;3;          
D041300930;1;1;F;23;PS;F;MO;BR;5;          
D041300931;1;2;M;44;CD;F;AU;BR;7;          
D041300932;1;1;F;33;PS;F;ON;BR;3;          
D041300933;1;1;M;30;CD;F;AU;BR;5;          
D041300934;1;2;M;48;CD;F;BI;BR;6;          
D041300935;1;1;M;39;CD;F;MO;BR;7;          
D041300936;1;1;M;33;CD;F;MO;BR;2;          
D041300937;1;1;M;21;CD;F;MO;BR;5;          
D041300938;1;1;M;29;CD;F;MO;BR;8;          
D041300939;1;1;M;31;CD;F;MO;BR;6;          
D041300940;1;1;M;25;CD;F;MO;BR;5;          
D041300941;1;1;M;25;CD;F;MO;BR;3;          
D041300941;2;1;M;28;PS;F;MO;BR;4;          
D041300942;1;1;M;30;CD;F;MO;BR;8;          
D041300943;1;1;M;26;CD;F;MO;BR;5;          
D041300944;1;1;M;52;CD;F;MO;BR;7;          
D041300945;1;1;M;30;PS;F;AU;BR;3;          
D041300946;1;1;M;25;CD;F;AU;BR;8;          
D041300947;1;1;M;24;CD;F;AU;BR;2;          
D041300947;2;1;M;20;PS;F;AU;BR;3;          
D041300947;3;1;M;20;PS;F;AU;BR;8;          
D041300948;1;1;M;24;CD;F;AU;BR;5;          
D041300949;1;1;M;27;CD;F;MO;BR;2;          
D041300950;1;1;F;20;PS;F;MO;BR;5;          
D041300951;1;1;M;18;PS;F;AU;BR;5;          
D041300952;1;1;M;19;CD;F;MO;BR;3;          
D041300953;1;1;M;34;CD;F;MO;BR;8;          
D041300954;1;1;M;21;CD;F;MO;BR;5;          
D041300955;1;1;M;83;CD;F;AU;BR;8;          
D041300956;1;1;M;39;CD;F;MO;BR;3;          
D041300957;1;1;M;SI;CD;F;AU;BR;7;          
D041300958;1;1;M;27;CD;F;AU;BR;5;          
D041300959;1;1;M;27;CD;F;MO;BR;5;          
D041300960;1;1;M;21;CD;F;MO;BR;5;          
D041300961;1;1;X;SI;CD;F;BI;BR;8;          
D041300962;1;1;M;36;CD;F;MO;BR;5;          
D041300963;1;2;M;40;CD;F;MO;BR;3;          
D041300964;1;1;M;36;CD;F;MO;BR;5;          
D041300965;1;1;M;20;CD;F;MO;BR;6;          
D041300966;1;1;M;35;CD;F;MO;BR;7;          
D041300967;1;2;M;32;CD;F;BI;BR;5;          
D041300968;1;1;M;35;CD;F;MO;BR;7;          
D041300969;1;1;F;SI;PD;F;AU;BR;8;          
D041300970;1;1;F;10;PD;F;SI;BR;8;          
D041300971;1;2;M;21;CD;F;MO;BR;5;          
D041300972;1;2;F;22;PS;F;MO;BR;5;          
D041300973;1;2;M;24;CD;F;MO;BR;3;          
D041300974;1;2;M;16;CD;F;BI;BR;3;          
D041300975;1;1;M;43;PD;F;SI;BR;2;          
D041300976;1;1;M;SI;PD;F;SI;BR;8;          
D041300977;1;1;F;19;PS;F;AU;BR;5;          
D041300977;2;2;M;54;CD;F;AU;BR;7;          
D041300977;3;2;F;23;PS;F;AU;BR;3;          
D041300978;1;2;M;24;CD;F;MO;BR;5;          
D041300979;1;2;M;18;CD;F;MO;BR;5;          
D041300980;1;2;M;32;CD;F;MO;BR;8;          
D041300981;1;2;M;27;CD;F;MO;BR;5;          
D041300982;1;2;M;26;CD;F;MO;BR;5;          
D041300983;1;2;M;31;CD;F;MO;BR;3;          
D041300984;1;1;M;45;PD;F;OU;BR;3;          
D041300986;1;1;M;33;PD;F;CM;BR;3;          
