Groups, Gene1, Gene2, Sigmma_diag, C, gamma, errors
braca1_x_braca2, 271, 1172, 0.1, 3.98107170553, 1.0, 0.285333333333
braca1_x_not_braca1, 1143, 1916, 0.1, 1000.0, 1.0, 0.359090909091
braca2_x_not_braca2, 1987, 2357, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 236, 2490, 0.1, 1000.0, 1.0, 0.397333333333
braca1_x_not_braca1, 1403, 2530, 0.1, 3.98107170553, 100.0, 0.333636363636
braca2_x_not_braca2, 2975, 1062, 0.1, 1000.0, 1.0, 0.386363636364
braca1_x_braca2, 1027, 1258, 0.1, 3.98107170553, 10.0, 0.117333333333
braca1_x_not_braca1, 2639, 1007, 0.1, 63.095734448, 0.01, 0.165454545455
braca2_x_not_braca2, 3066, 1365, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2022, 1675, 0.1, 63.095734448, 1.0, 0.374666666667
braca1_x_not_braca1, 102, 2331, 0.1, 3.98107170553, 1.0, 0.287272727273
braca2_x_not_braca2, 2514, 3141, 0.1, 63.095734448, 0.1, 0.271818181818
braca1_x_braca2, 2342, 916, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 2702, 1154, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2355, 728, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1870, 776, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2464, 1447, 0.1, 3.98107170553, 10.0, 0.320909090909
braca2_x_not_braca2, 1705, 2567, 0.1, 3.98107170553, 100.0, 0.334545454545
braca1_x_braca2, 1159, 1069, 0.1, 63.095734448, 0.1, 0.345333333333
braca1_x_not_braca1, 1821, 1137, 0.1, 63.095734448, 1.0, 0.27
braca2_x_not_braca2, 268, 2666, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3223, 1956, 0.1, 1000.0, 1.0, 0.489333333333
braca1_x_not_braca1, 1427, 2283, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2779, 743, 0.1, 1000.0, 0.01, 0.223636363636
braca1_x_braca2, 1835, 1410, 0.1, 3.98107170553, 0.1, 0.218666666667
braca1_x_not_braca1, 1511, 172, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1403, 1539, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1055, 3088, 0.1, 3.98107170553, 1.0, 0.198666666667
braca1_x_not_braca1, 2702, 2759, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2766, 2523, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 520, 930, 0.1, 3.98107170553, 1.0, 0.157333333333
braca1_x_not_braca1, 180, 163, 0.1, 3.98107170553, 0.1, 0.231818181818
braca2_x_not_braca2, 1873, 1325, 0.1, 3.98107170553, 10.0, 0.282727272727
braca1_x_braca2, 2858, 1445, 0.1, 63.095734448, 0.01, 0.0933333333333
braca1_x_not_braca1, 1413, 669, 0.1, 1000.0, 0.1, 0.278181818182
braca2_x_not_braca2, 2697, 1153, 0.1, 3.98107170553, 1.0, 0.193636363636
braca1_x_braca2, 2932, 3070, 0.1, 3.98107170553, 0.1, 0.242666666667
braca1_x_not_braca1, 1052, 2883, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3225, 2219, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 355, 3068, 0.1, 1000.0, 0.1, 0.405333333333
braca1_x_not_braca1, 3038, 3024, 0.1, 3.98107170553, 1.0, 0.246363636364
braca2_x_not_braca2, 1597, 1607, 0.1, 3.98107170553, 10.0, 0.268181818182
braca1_x_braca2, 2471, 1112, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2442, 2964, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2302, 456, 0.1, 3.98107170553, 1.0, 0.226363636364
braca1_x_braca2, 906, 2374, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 1812, 432, 0.1, 63.095734448, 0.1, 0.306363636364
braca2_x_not_braca2, 1696, 575, 0.1, 63.095734448, 0.01, 0.195454545455
braca1_x_braca2, 2182, 2756, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1955, 687, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1934, 1593, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1203, 68, 0.1, 3.98107170553, 0.1, 0.134666666667
braca1_x_not_braca1, 1091, 641, 0.1, 3.98107170553, 0.1, 0.206363636364
braca2_x_not_braca2, 1624, 3039, 0.1, 63.095734448, 1.0, 0.218181818182
braca1_x_braca2, 2187, 1552, 0.1, 3.98107170553, 1.0, 0.376
braca1_x_not_braca1, 2269, 729, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2535, 238, 0.1, 3.98107170553, 10.0, 0.315454545455
braca1_x_braca2, 2731, 873, 0.1, 3.98107170553, 10.0, 0.250666666667
braca1_x_not_braca1, 809, 687, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1587, 882, 0.1, 3.98107170553, 1.0, 0.193636363636
braca1_x_braca2, 2850, 2330, 0.1, 3.98107170553, 0.1, 0.218666666667
braca1_x_not_braca1, 14, 2977, 0.1, 3.98107170553, 1.0, 0.238181818182
braca2_x_not_braca2, 2697, 2887, 0.1, 1000.0, 1.0, 0.309090909091
braca1_x_braca2, 2326, 1188, 0.1, 63.095734448, 0.01, 0.42
braca1_x_not_braca1, 1270, 1081, 0.1, 3.98107170553, 100.0, 0.293636363636
braca2_x_not_braca2, 1867, 953, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3195, 469, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2754, 268, 0.1, 3.98107170553, 100.0, 0.324545454545
braca2_x_not_braca2, 1512, 1229, 0.1, 3.98107170553, 1.0, 0.274545454545
braca1_x_braca2, 470, 559, 0.1, 3.98107170553, 0.1, 0.186666666667
braca1_x_not_braca1, 11, 235, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1884, 2170, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1738, 23, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1650, 682, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1653, 2310, 0.1, 3.98107170553, 100.0, 0.324545454545
braca1_x_braca2, 3078, 2664, 0.1, 1000.0, 0.1, 0.386666666667
braca1_x_not_braca1, 2727, 2978, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 340, 2450, 0.1, 1000.0, 0.01, 0.281818181818
braca1_x_braca2, 2546, 2583, 0.1, 3.98107170553, 10.0, 0.390666666667
braca1_x_not_braca1, 1940, 1173, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1238, 2533, 0.1, 3.98107170553, 10.0, 0.26
braca1_x_braca2, 1743, 1864, 0.1, 3.98107170553, 0.1, 0.322666666667
braca1_x_not_braca1, 1937, 531, 0.1, 3.98107170553, 1.0, 0.205454545455
braca2_x_not_braca2, 2338, 1497, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 273, 700, 0.1, 3.98107170553, 1.0, 0.370666666667
braca1_x_not_braca1, 1666, 592, 0.1, 3.98107170553, 1.0, 0.298181818182
braca2_x_not_braca2, 632, 1511, 0.1, 1000.0, 0.01, 0.206363636364
braca1_x_braca2, 1776, 1840, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 1310, 804, 0.1, 63.095734448, 0.1, 0.276363636364
braca2_x_not_braca2, 1944, 1544, 0.1, 3.98107170553, 10.0, 0.229090909091
braca1_x_braca2, 2781, 2713, 0.1, 63.095734448, 0.1, 0.405333333333
braca1_x_not_braca1, 2218, 1172, 0.1, 3.98107170553, 100.0, 0.315454545455
braca2_x_not_braca2, 116, 2922, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 199, 1068, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2066, 2087, 0.1, 3.98107170553, 100.0, 0.340909090909
braca2_x_not_braca2, 2342, 253, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2435, 1155, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 1888, 2870, 0.1, 3.98107170553, 0.1, 0.220909090909
braca2_x_not_braca2, 352, 1045, 0.1, 63.095734448, 10.0, 0.277272727273
braca1_x_braca2, 369, 134, 0.1, 3.98107170553, 1.0, 0.216
braca1_x_not_braca1, 2923, 1736, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 468, 179, 0.1, 3.98107170553, 100.0, 0.327272727273
braca1_x_braca2, 3209, 3194, 0.1, 63.095734448, 0.01, 0.357333333333
braca1_x_not_braca1, 2937, 1968, 0.1, 3.98107170553, 1.0, 0.149090909091
braca2_x_not_braca2, 418, 19, 0.1, 63.095734448, 0.1, 0.212727272727
braca1_x_braca2, 2325, 2715, 0.1, 3.98107170553, 0.1, 0.222666666667
braca1_x_not_braca1, 3057, 2876, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1179, 1199, 0.1, 3.98107170553, 0.1, 0.119090909091
braca1_x_braca2, 262, 573, 0.1, 3.98107170553, 0.1, 0.304
braca1_x_not_braca1, 2915, 3042, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 384, 2294, 0.1, 3.98107170553, 10.0, 0.236363636364
braca1_x_braca2, 1030, 2310, 0.1, 3.98107170553, 100.0, 0.422666666667
braca1_x_not_braca1, 446, 1567, 0.1, 63.095734448, 0.01, 0.214545454545
braca2_x_not_braca2, 2534, 2527, 0.1, 1000.0, 1.0, 0.363636363636
braca1_x_braca2, 2652, 1251, 0.1, 3.98107170553, 1.0, 0.414666666667
braca1_x_not_braca1, 3114, 255, 0.1, 3.98107170553, 0.1, 0.154545454545
braca2_x_not_braca2, 1780, 1957, 0.1, 63.095734448, 0.01, 0.267272727273
braca1_x_braca2, 242, 83, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 807, 935, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 610, 1945, 0.1, 63.095734448, 0.1, 0.249090909091
braca1_x_braca2, 2964, 1171, 0.1, 3.98107170553, 10.0, 0.369333333333
braca1_x_not_braca1, 1738, 3140, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1238, 545, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1368, 1560, 0.1, 1000.0, 1.0, 0.290666666667
braca1_x_not_braca1, 1859, 1592, 0.1, 3.98107170553, 10.0, 0.25
braca2_x_not_braca2, 1329, 1815, 0.1, 63.095734448, 0.1, 0.215454545455
braca1_x_braca2, 2840, 996, 0.1, 3.98107170553, 100.0, 0.445333333333
braca1_x_not_braca1, 2841, 2627, 0.1, 1000.0, 10.0, 0.407272727273
braca2_x_not_braca2, 2093, 52, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1799, 869, 0.1, 1000.0, 10.0, 0.493333333333
braca1_x_not_braca1, 1752, 3168, 0.1, 3.98107170553, 10.0, 0.274545454545
braca2_x_not_braca2, 1740, 2897, 0.1, 3.98107170553, 10.0, 0.302727272727
braca1_x_braca2, 2469, 525, 0.1, 63.095734448, 1.0, 0.354666666667
braca1_x_not_braca1, 1813, 428, 0.1, 3.98107170553, 1.0, 0.256363636364
braca2_x_not_braca2, 2861, 1723, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 510, 369, 0.1, 1000.0, 0.1, 0.288
braca1_x_not_braca1, 1763, 1773, 0.1, 3.98107170553, 100.0, 0.326363636364
braca2_x_not_braca2, 102, 962, 0.1, 1000.0, 0.01, 0.220909090909
braca1_x_braca2, 1377, 183, 0.1, 3.98107170553, 100.0, 0.454666666667
braca1_x_not_braca1, 130, 1572, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 725, 1566, 0.1, 3.98107170553, 1.0, 0.250909090909
braca1_x_braca2, 553, 2078, 0.1, 3.98107170553, 0.1, 0.36
braca1_x_not_braca1, 472, 1194, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1815, 2204, 0.1, 3.98107170553, 10.0, 0.305454545455
braca1_x_braca2, 1239, 15, 0.1, 3.98107170553, 10.0, 0.353333333333
braca1_x_not_braca1, 1961, 1738, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3035, 2018, 0.1, 63.095734448, 10.0, 0.324545454545
braca1_x_braca2, 1722, 3157, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2056, 1113, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 927, 323, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 407, 1892, 0.1, 63.095734448, 10.0, 0.213333333333
braca1_x_not_braca1, 2078, 301, 0.1, 3.98107170553, 1.0, 0.261818181818
braca2_x_not_braca2, 2530, 547, 0.1, 3.98107170553, 1.0, 0.252727272727
braca1_x_braca2, 2746, 761, 0.1, 3.98107170553, 1.0, 0.353333333333
braca1_x_not_braca1, 1950, 1795, 0.1, 3.98107170553, 100.0, 0.310909090909
braca2_x_not_braca2, 253, 92, 0.1, 3.98107170553, 100.0, 0.337272727273
braca1_x_braca2, 327, 1627, 0.1, 63.095734448, 1.0, 0.150666666667
braca1_x_not_braca1, 2380, 1196, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 15, 212, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1489, 148, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 228, 533, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1672, 826, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1564, 2140, 0.1, 3.98107170553, 0.01, 0.284
braca1_x_not_braca1, 2131, 441, 0.1, 3.98107170553, 0.1, 0.206363636364
braca2_x_not_braca2, 1309, 1271, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 383, 1619, 0.1, 3.98107170553, 0.01, 0.202666666667
braca1_x_not_braca1, 556, 1947, 0.1, 63.095734448, 0.01, 0.236363636364
braca2_x_not_braca2, 2265, 823, 0.1, 3.98107170553, 10.0, 0.189090909091
braca1_x_braca2, 1458, 3113, 0.1, 3.98107170553, 1.0, 0.212
braca1_x_not_braca1, 113, 2945, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2911, 2204, 0.1, 63.095734448, 0.1, 0.231818181818
braca1_x_braca2, 341, 174, 0.1, 3.98107170553, 0.1, 0.261333333333
braca1_x_not_braca1, 3077, 2455, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1082, 3045, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2690, 437, 0.1, 63.095734448, 0.1, 0.208
braca1_x_not_braca1, 2002, 1022, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 536, 2459, 0.1, 63.095734448, 1.0, 0.394545454545
braca1_x_braca2, 998, 237, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 1080, 331, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 19, 233, 0.1, 63.095734448, 1.0, 0.267272727273
braca1_x_braca2, 565, 2449, 0.1, 3.98107170553, 1.0, 0.348
braca1_x_not_braca1, 233, 621, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2242, 310, 0.1, 3.98107170553, 10.0, 0.304545454545
braca1_x_braca2, 2763, 2790, 0.1, 3.98107170553, 0.1, 0.329333333333
braca1_x_not_braca1, 2290, 2878, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1310, 2402, 0.1, 63.095734448, 1.0, 0.320909090909
braca1_x_braca2, 2092, 542, 0.1, 3.98107170553, 10.0, 0.356
braca1_x_not_braca1, 1426, 1855, 0.1, 3.98107170553, 10.0, 0.277272727273
braca2_x_not_braca2, 1559, 2525, 0.1, 3.98107170553, 0.1, 0.203636363636
braca1_x_braca2, 2127, 1342, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 2437, 1309, 0.1, 3.98107170553, 100.0, 0.317272727273
braca2_x_not_braca2, 2017, 2585, 0.1, 3.98107170553, 1.0, 0.189090909091
braca1_x_braca2, 2961, 1950, 0.1, 3.98107170553, 0.1, 0.344
braca1_x_not_braca1, 3038, 1570, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1915, 31, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1869, 2265, 0.1, 1000.0, 0.01, 0.333333333333
braca1_x_not_braca1, 2920, 989, 0.1, 3.98107170553, 100.0, 0.315454545455
braca2_x_not_braca2, 1813, 2115, 0.1, 3.98107170553, 0.1, 0.218181818182
braca1_x_braca2, 2249, 1869, 0.1, 3.98107170553, 0.1, 0.350666666667
braca1_x_not_braca1, 2693, 123, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2009, 1562, 0.1, 3.98107170553, 10.0, 0.294545454545
braca1_x_braca2, 966, 2192, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1030, 3055, 0.1, 63.095734448, 0.01, 0.193636363636
braca2_x_not_braca2, 2367, 397, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 677, 356, 0.1, 3.98107170553, 1.0, 0.213333333333
braca1_x_not_braca1, 547, 550, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 428, 1830, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2370, 2009, 0.1, 63.095734448, 0.01, 0.292
braca1_x_not_braca1, 2801, 1362, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1681, 1047, 0.1, 3.98107170553, 100.0, 0.333636363636
braca1_x_braca2, 2091, 1257, 0.1, 3.98107170553, 0.1, 0.361333333333
braca1_x_not_braca1, 659, 131, 0.1, 63.095734448, 0.1, 0.193636363636
braca2_x_not_braca2, 2771, 620, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3089, 73, 0.1, 63.095734448, 1.0, 0.366666666667
braca1_x_not_braca1, 2879, 3068, 0.1, 63.095734448, 1.0, 0.335454545455
braca2_x_not_braca2, 3214, 271, 0.1, 3.98107170553, 0.1, 0.162727272727
braca1_x_braca2, 2468, 1525, 0.1, 3.98107170553, 0.1, 0.285333333333
braca1_x_not_braca1, 578, 2158, 0.1, 63.095734448, 0.1, 0.272727272727
braca2_x_not_braca2, 1454, 3084, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 854, 285, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2557, 1768, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 723, 3029, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2249, 22, 0.1, 3.98107170553, 1.0, 0.252
braca1_x_not_braca1, 2264, 1938, 0.1, 63.095734448, 0.1, 0.222727272727
braca2_x_not_braca2, 2970, 3069, 0.1, 1000.0, 0.1, 0.287272727273
braca1_x_braca2, 2957, 2275, 0.1, 3.98107170553, 10.0, 0.356
braca1_x_not_braca1, 1756, 2388, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1605, 2164, 0.1, 3.98107170553, 1.0, 0.257272727273
braca1_x_braca2, 608, 734, 0.1, 3.98107170553, 0.01, 0.205333333333
braca1_x_not_braca1, 2910, 393, 0.1, 3.98107170553, 10.0, 0.308181818182
braca2_x_not_braca2, 882, 492, 0.1, 1000.0, 0.1, 0.22
braca1_x_braca2, 2739, 609, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 2469, 2262, 0.1, 1000.0, 0.01, 0.226363636364
braca2_x_not_braca2, 2530, 1201, 0.1, 3.98107170553, 100.0, 0.353636363636
braca1_x_braca2, 1973, 1785, 0.1, 63.095734448, 0.1, 0.262666666667
braca1_x_not_braca1, 2636, 1946, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 612, 581, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 615, 2105, 0.1, 3.98107170553, 0.1, 0.2
braca1_x_not_braca1, 1876, 3122, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 954, 1902, 0.1, 3.98107170553, 0.1, 0.174545454545
braca1_x_braca2, 1822, 211, 0.1, 63.095734448, 0.01, 0.0266666666667
braca1_x_not_braca1, 1637, 3035, 0.1, 3.98107170553, 1.0, 0.222727272727
braca2_x_not_braca2, 2491, 77, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1414, 1826, 0.1, 63.095734448, 0.1, 0.273333333333
braca1_x_not_braca1, 1571, 1757, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1102, 1314, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 140, 1220, 0.1, 3.98107170553, 1.0, 0.392
braca1_x_not_braca1, 1639, 1576, 0.1, 3.98107170553, 0.1, 0.0972727272727
braca2_x_not_braca2, 2124, 1923, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2265, 556, 0.1, 3.98107170553, 0.01, 0.333333333333
braca1_x_not_braca1, 2417, 962, 0.1, 63.095734448, 0.1, 0.200909090909
braca2_x_not_braca2, 1326, 2166, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1951, 2484, 0.1, 63.095734448, 0.1, 0.386666666667
braca1_x_not_braca1, 794, 1155, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2391, 1920, 0.1, 63.095734448, 0.01, 0.228181818182
braca1_x_braca2, 130, 1557, 0.1, 3.98107170553, 0.1, 0.24
braca1_x_not_braca1, 2392, 1084, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1776, 1936, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2881, 2997, 0.1, 63.095734448, 0.01, 0.250666666667
braca1_x_not_braca1, 2338, 1559, 0.1, 63.095734448, 1.0, 0.270909090909
braca2_x_not_braca2, 193, 571, 0.1, 1000.0, 0.1, 0.286363636364
braca1_x_braca2, 745, 558, 0.1, 63.095734448, 0.1, 0.164
braca1_x_not_braca1, 418, 484, 0.1, 3.98107170553, 1.0, 0.258181818182
braca2_x_not_braca2, 2897, 2267, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1736, 2943, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 467, 1289, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 782, 1637, 0.1, 1000.0, 1.0, 0.306363636364
braca1_x_braca2, 854, 197, 0.1, 63.095734448, 0.01, 0.293333333333
braca1_x_not_braca1, 1514, 2337, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2315, 2555, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 409, 3000, 0.1, 63.095734448, 0.1, 0.264
braca1_x_not_braca1, 2460, 2157, 0.1, 1000.0, 0.1, 0.290909090909
braca2_x_not_braca2, 2238, 1019, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 728, 443, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 273, 2671, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 333, 1341, 0.1, 3.98107170553, 1.0, 0.257272727273
braca1_x_braca2, 2554, 1524, 0.1, 3.98107170553, 0.01, 0.38
braca1_x_not_braca1, 908, 3139, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1400, 3103, 0.1, 3.98107170553, 10.0, 0.28
braca1_x_braca2, 2203, 1500, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 1530, 2139, 0.1, 63.095734448, 0.01, 0.180909090909
braca2_x_not_braca2, 1439, 2887, 0.1, 3.98107170553, 1.0, 0.264545454545
braca1_x_braca2, 1742, 19, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1397, 346, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 730, 2504, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 918, 1596, 0.1, 3.98107170553, 1.0, 0.149333333333
braca1_x_not_braca1, 777, 2909, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 22, 1642, 0.1, 3.98107170553, 0.1, 0.258181818182
braca1_x_braca2, 2378, 2594, 0.1, 3.98107170553, 10.0, 0.321333333333
braca1_x_not_braca1, 730, 2065, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 814, 2507, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 39, 2324, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2952, 1808, 0.1, 3.98107170553, 1.0, 0.195454545455
braca2_x_not_braca2, 1726, 1949, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3221, 2385, 0.1, 3.98107170553, 1.0, 0.341333333333
braca1_x_not_braca1, 2261, 1830, 0.1, 3.98107170553, 100.0, 0.314545454545
braca2_x_not_braca2, 3020, 2644, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 511, 1345, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 256, 2723, 0.1, 1000.0, 10.0, 0.355454545455
braca2_x_not_braca2, 2210, 1174, 0.1, 3.98107170553, 1.0, 0.214545454545
braca1_x_braca2, 767, 668, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 494, 117, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2575, 2339, 0.1, 63.095734448, 1.0, 0.149090909091
braca1_x_braca2, 2840, 1506, 0.1, 3.98107170553, 0.1, 0.272
braca1_x_not_braca1, 3012, 895, 0.1, 63.095734448, 0.1, 0.238181818182
braca2_x_not_braca2, 466, 3003, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1065, 3011, 0.1, 1000.0, 1.0, 0.248
braca1_x_not_braca1, 655, 848, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 54, 2085, 0.1, 63.095734448, 10.0, 0.271818181818
braca1_x_braca2, 1694, 1161, 0.1, 63.095734448, 0.01, 0.276
braca1_x_not_braca1, 842, 2439, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2842, 1426, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 245, 1145, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 707, 2512, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 106, 1536, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2641, 3023, 0.1, 3.98107170553, 100.0, 0.468
braca1_x_not_braca1, 2596, 2037, 0.1, 3.98107170553, 10.0, 0.342727272727
braca2_x_not_braca2, 2397, 3024, 0.1, 3.98107170553, 10.0, 0.321818181818
braca1_x_braca2, 935, 1432, 0.1, 63.095734448, 0.01, 0.36
braca1_x_not_braca1, 1551, 2556, 0.1, 63.095734448, 1.0, 0.307272727273
braca2_x_not_braca2, 2114, 2124, 0.1, 3.98107170553, 1.0, 0.249090909091
braca1_x_braca2, 1150, 2595, 0.1, 63.095734448, 0.01, 0.318666666667
braca1_x_not_braca1, 2534, 1850, 0.1, 3.98107170553, 10.0, 0.262727272727
braca2_x_not_braca2, 2511, 720, 0.1, 3.98107170553, 100.0, 0.327272727273
