gene1,gene2,margin,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17
1478.0,2892.0,0.8012356603840661,0.7522047403436881,-2.38011039140722,4.346266713574871,1.7252884287768383e-11,1.7253198263368946e-11,1.7258690060624642e-11,1.7252662037119178e-11,1.7252948456995925e-11,1.7252726896297035e-11,1.7297005118079132e-11,1.72532234687701e-11,1.725363719087727e-11,1.7252724704422267e-11,1.7252841549877098e-11,1.7301930190062165e-11,1.7252715404487922e-11,1.7252910271789272e-11,1.7252752220583896e-11
80.0,738.0,0.8012043497781259,1.3635937105968177,2.0908937409395127,-8.402651387335416,2.909465824553992e-12,2.9114514640843418e-12,2.909449813283595e-12,2.909452096834945e-12,2.9154764249008385e-12,2.9095343584149767e-12,2.9094677734022167e-12,2.909467022183461e-12,2.9094394889950945e-12,2.91625370994043e-12,2.9094350729444664e-12,2.9094456114913055e-12,2.9094461102151955e-12,2.910786199621708e-12,2.909446883788766e-12
555.0,3154.0,0.8010402603616026,-2.394868654663391,0.705961547997788,2.6640487557439783,6.914755264564326e-11,6.932343803160663e-11,6.915156846089365e-11,6.914611350548861e-11,6.91563811579902e-11,6.914823591827471e-11,6.915253922059202e-11,6.918820813105896e-11,6.914364895064028e-11,6.91461444665595e-11,6.91475951467845e-11,6.914567166996708e-11,6.914633222216643e-11,6.930737205445413e-11,6.914600862712226e-11
1287.0,1627.0,0.8006940047687131,-1.9332161710551339,-1.5817223225900525,8.24604570570689,1.3797728784523917e-12,1.3796019410407525e-12,1.38166366171454e-12,1.3796049815186113e-12,1.3796280522123555e-12,1.3814367610431293e-12,1.3796032614654937e-12,1.3803597147403297e-12,1.3796564343883745e-12,1.382782315461343e-12,1.3796462279364568e-12,1.3796182417914574e-12,1.3796226539947133e-12,1.3796108293474061e-12,1.3796263361570018e-12
1396.0,2869.0,0.8005539408800496,-1.5473960907716715,1.9613564167386794,-1.9188871445498248,4.943035854952386e-13,4.943111440527641e-13,4.943405532339494e-13,4.955773421576423e-13,4.943522275042157e-13,4.943491414819797e-13,4.943027558275201e-13,4.943047198587356e-13,4.943001432811404e-13,4.943002689166987e-13,4.943120415948523e-13,4.9429990373907e-13,4.957185717457416e-13,4.94300158405944e-13,4.943002894324581e-13
537.0,2639.0,0.8004780685016437,-1.2954455406973233,-2.136435751714535,7.03102197965535,1.4771871446618586e-12,1.4771525628269899e-12,1.4773656031669212e-12,1.4814438413721274e-12,1.4771288880425981e-12,1.4771300626608848e-12,1.4771288323263745e-12,1.4770434826205027e-12,1.4789883900242812e-12,1.4771588618675319e-12,1.4771386770836433e-12,1.4771437695499728e-12,1.4771347356000777e-12,1.4799086301104179e-12,1.4771367601322783e-12
441.0,2669.0,0.800335825213598,-0.18826015678516392,-2.491849543334469,5.372331716619735,1.253486422339819e-11,1.2539064530907231e-11,1.2538274141142411e-11,1.253468461847105e-11,1.2559248838523209e-11,1.2534384675103048e-11,1.2536277457538805e-11,1.2534197681890287e-11,1.253429142926805e-11,1.2543472681555754e-11,1.2534600598661603e-11,1.2534163110073247e-11,1.2534236988709803e-11,1.2561612525467343e-11,1.2534383123844923e-11
1478.0,2242.0,0.799745530384199,2.101336076802595,-1.3558630749425025,-0.44259431606156724,1.9392269896627913e-11,1.9391709269592322e-11,1.9392967647523224e-11,1.94296430392008e-11,1.939681738146553e-11,1.9391355095303418e-11,1.9391970563988037e-11,1.9399745940659615e-11,1.9390640971884104e-11,1.9390824687212536e-11,1.9391464237927687e-11,1.939359461046479e-11,1.9390823579819114e-11,1.9429285402126228e-11,1.9390866001033193e-11
608.0,1478.0,0.7997020412251028,-1.9749335392938152,1.5343714424748376,1.0800607674766345,9.081364937495715e-13,9.077840519647013e-13,9.077882470823671e-13,9.077963536914899e-13,9.078624478335093e-13,9.079416020321768e-13,9.097074979924609e-13,9.089162942346396e-13,9.078432836552009e-13,9.089728697743664e-13,9.078198430186538e-13,9.078255643304712e-13,9.07787421314411e-13,9.078369247707007e-13,9.077913984349207e-13
1998.0,3154.0,0.7995007584941309,-2.083886381551992,1.383916726326397,1.1173328413859962,4.9252635427738055e-12,4.9248371104636e-12,4.934183944727986e-12,4.9249453369741745e-12,4.924193631234144e-12,4.924713029927337e-12,4.9244491177930496e-12,4.929020782915366e-12,4.924154265979281e-12,4.9241196286111765e-12,4.924239804142229e-12,4.924117325778505e-12,4.924120359029545e-12,4.932759990168538e-12,4.924087951644316e-12
818.0,2163.0,0.7990512107797784,-1.588502310523218,1.9342987504183888,-2.6378864631301693,1.5192596998793552e-11,1.518957242081724e-11,1.5189885277285862e-11,1.5210847934967852e-11,1.5213744743615397e-11,1.5189463820657603e-11,1.5189568628419332e-11,1.5246674237547613e-11,1.5189497188397042e-11,1.51901248683795e-11,1.518710201580889e-11,1.5189512690595727e-11,1.5189497343764102e-11,1.5182696082645475e-11,1.519020725311737e-11
407.0,3064.0,0.7986528079090602,2.2480287221199564,1.1033902447727104,-7.97229201980031,6.251409288221375e-13,6.265372441004169e-13,6.250809064850985e-13,6.251031657356515e-13,6.239122172644969e-13,6.265358239262758e-13,6.250946727191222e-13,6.250764254959844e-13,6.250761245009861e-13,6.250847833548852e-13,6.250759410600885e-13,6.250798359722999e-13,6.267676902214784e-13,6.252345020580649e-13,6.250757055008799e-13
2339.0,2892.0,0.7985075794171105,0.7338740770634755,-2.394747027726044,3.234067274191107,4.04731505340571e-12,4.052740994044042e-12,4.047519604590417e-12,4.047282858523852e-12,4.053168483406801e-12,4.0473176515250585e-12,4.047316769056159e-12,4.0473054635975005e-12,4.057906608213965e-12,4.0473868885332496e-12,4.047555311872183e-12,4.047876004378309e-12,4.047287549934428e-12,4.047339728094919e-12,4.047289368389158e-12
2163.0,2932.0,0.797743516995864,1.535908962816706,-1.9815122859124379,-3.0446549799940157,7.282274282783849e-12,7.266264533732997e-12,7.2663432587398015e-12,7.265439296759861e-12,7.270127613689581e-12,7.266257954164904e-12,7.2662776020985195e-12,7.268693147677595e-12,7.2664869385715635e-12,7.280036769134552e-12,7.267088887204447e-12,7.266243429934413e-12,7.266247626105235e-12,7.2677165041054925e-12,7.26663335957379e-12
738.0,1441.0,0.7975425467863758,0.44405752554569894,2.468073798323531,-6.13249109182097,1.3855062769292443e-11,1.3856270856920156e-11,1.3856035769107787e-11,1.3855021503003237e-11,1.3890904356332963e-11,1.3856380743839473e-11,1.385674860341037e-11,1.3868085838990399e-11,1.3854753465160267e-11,1.3854999285965546e-11,1.3855185951970266e-11,1.3854838099111615e-11,1.385813307814496e-11,1.3880189067025237e-11,1.385496735952608e-11
978.0,1021.0,0.7974600840443288,1.4466717458454568,2.0486622096012117,-9.438695210041676,2.178577839447971e-12,2.1785011920135582e-12,2.184047692271257e-12,2.1785465441225993e-12,2.1784923591192685e-12,2.178404914583562e-12,2.178399162597858e-12,2.178428014855837e-12,2.17838046953471e-12,2.17838359979863e-12,2.1830913988278917e-12,2.178391371998884e-12,2.178387335308872e-12,2.179884974087938e-12,2.178378985920598e-12
795.0,2892.0,0.7971723304672903,0.8881818873913803,-2.346390979714612,3.738118994384915,9.776547196502591e-12,9.76858034063643e-12,9.795573278295668e-12,9.776427064189348e-12,9.776532932097596e-12,9.776446102153983e-12,9.795611363644663e-12,9.777142637731962e-12,9.802834652422451e-12,9.776539718502408e-12,9.779504451724536e-12,9.77641863837584e-12,9.776602334930788e-12,9.776482403513452e-12,9.776562947542432e-12
643.0,879.0,0.7969557538616469,-0.35778845645885005,-2.48391357686756,9.553148478244383,2.0458949460144426e-12,2.0458821045556776e-12,2.0502627806975e-12,2.046578618658446e-12,2.0458846400613826e-12,2.0459452012282928e-12,2.046112740237636e-12,2.0458868624507655e-12,2.0465072692461668e-12,2.0459000718939316e-12,2.050489122952307e-12,2.045897785876239e-12,2.0458870330631258e-12,2.0458656779671235e-12,2.0459827184928566e-12
307.0,335.0,0.7966125163711978,0.6974120069613248,2.411821721300373,-5.263443224715001,1.1652572680365584e-12,1.1654115597552157e-12,1.165243308820264e-12,1.1682551260612284e-12,1.1653209547755813e-12,1.165237563543848e-12,1.1652360973784649e-12,1.165253691059888e-12,1.1652074789036473e-12,1.1651952268111334e-12,1.1645182037596552e-12,1.165197606290115e-12,1.1652337518693353e-12,1.16811556633347e-12,1.166431312550552e-12
1497.0,2907.0,0.7965920841991867,-2.0929869986272256,1.386721421761242,0.17756280327027316,1.4672743212703704e-12,1.467302105850428e-12,1.4674422763704058e-12,1.471335999936428e-12,1.46731611148921e-12,1.4672901286288038e-12,1.4672840048514192e-12,1.4673460475264912e-12,1.4692073686183675e-12,1.4672750953256183e-12,1.4674592537390836e-12,1.4672698147460873e-12,1.4672754375711314e-12,1.4736062427872259e-12,1.4630855518172316e-12
859.0,1344.0,0.796254325828619,0.6493628060216302,-2.426369247159173,1.1887899099404593,1.3922071603069521e-12,1.3887058763336523e-12,1.3887024520947575e-12,1.388725836709412e-12,1.3890995603152265e-12,1.3887330420699342e-12,1.3886997411568142e-12,1.3886423456607472e-12,1.388668437411597e-12,1.3901006423707964e-12,1.3884433282346962e-12,1.3886816738673024e-12,1.3915932988962503e-12,1.3886970927087473e-12,1.3886922805513867e-12
1858.0,3064.0,0.7962241638333837,-2.428764973402016,0.6407171543953024,1.5917752577659545,1.0364735633582147e-11,1.0364411117711417e-11,1.0364378023188907e-11,1.03813725434737e-11,1.0364421108785976e-11,1.0380043022011198e-11,1.0364422655925982e-11,1.0364489674357705e-11,1.036443425285176e-11,1.0364839090595572e-11,1.0364223464759045e-11,1.0365507071278421e-11,1.0393411850248237e-11,1.036482082605577e-11,1.0366466836570199e-11
1835.0,3018.0,0.7962043395682878,1.7720825919336043,1.7802963935425715,-9.035912234540834,1.548336644513874e-11,1.5484537812767155e-11,1.5515070391230502e-11,1.548561150095748e-11,1.5486776171526514e-11,1.5483795642819303e-11,1.5483334379432458e-11,1.5483307440478494e-11,1.5483658521206827e-11,1.548361772816626e-11,1.548374794126325e-11,1.548307269324947e-11,1.5483072270784757e-11,1.5521615133639323e-11,1.5483341554451478e-11
1451.0,2669.0,0.7951847695745384,-0.6747431311738438,-2.422941283969832,5.975003849210007,5.201036549202479e-12,5.201146355445837e-12,5.2069446004597325e-12,5.201077102325098e-12,5.2089712873753996e-12,5.201173937987573e-12,5.200975211056005e-12,5.2109857153628226e-12,5.203746127628614e-12,5.2011861835806315e-12,5.201205407259308e-12,5.201136760525031e-12,5.2009449972703184e-12,5.2017193828886795e-12,5.201316263782988e-12
615.0,3064.0,0.7948669761877528,0.7275831002030932,2.408652091646311,-10.773817412931253,2.7544435756302915e-11,2.7536490875725328e-11,2.7536494423401646e-11,2.7536498566665375e-11,2.7536501238387616e-11,2.7560712228846344e-11,2.7589716874536828e-11,2.753641261364302e-11,2.7536473801644632e-11,2.7536502948246456e-11,2.7536483334514484e-11,2.7536481770370126e-11,2.7622145123336657e-11,2.7536462551879113e-11,2.7536489594197152e-11
2341.0,2669.0,0.7948400008579739,-1.324429101690685,-2.1394623975925833,5.883974953314261,4.408285719145189e-12,4.402842714436546e-12,4.4107688483602796e-12,4.402849630872341e-12,4.402832798062962e-12,4.402856158576779e-12,4.402835774609531e-12,4.399394503054909e-12,4.40297324391802e-12,4.402858932930524e-12,4.40294349312352e-12,4.402833327297357e-12,4.4028384792934715e-12,4.4194843100902194e-12,4.4028657759106125e-12
1287.0,2544.0,0.7936848189145892,-1.9400127959977735,-1.608168486138865,7.852074124952825,6.445344570454371e-12,6.444899304209522e-12,6.454272270435843e-12,6.444940368590454e-12,6.445027030738619e-12,6.454561238583501e-12,6.444910654748387e-12,6.460365106693239e-12,6.445728708120711e-12,6.446184392913824e-12,6.445784574777522e-12,6.445097762910509e-12,6.445269331668397e-12,6.4450242355416806e-12,6.445412873802504e-12
1758.0,2892.0,0.7934007735767189,1.4290499340685203,-2.07658836812636,2.385955564787617,8.202874176453067e-11,8.204589525889528e-11,8.213312705584178e-11,8.202709183446413e-11,8.223117300488585e-11,8.202779777146717e-11,8.1947473050517e-11,8.202978767815042e-11,8.225315591591547e-11,8.20285517643435e-11,8.202757596774882e-11,8.204402986345959e-11,8.202748967567671e-11,8.202941756384502e-11,8.20279615031559e-11
805.0,1199.0,0.7930164168943962,-2.30725092745263,-1.018409190330638,5.88664927213116,2.128484232728155e-11,2.1284372025022078e-11,2.134412003789852e-11,2.1284424685100113e-11,2.1284830985879723e-11,2.1289469585848403e-11,2.1284384109774726e-11,2.128452405353203e-11,2.1361718672772398e-11,2.128470186123579e-11,2.128514709839159e-11,2.1270887506307194e-11,2.1284548215189865e-11,2.128492250285637e-11,2.1284435951790988e-11
2434.0,2869.0,0.7926201344255701,-0.5791125430823012,2.455922330760302,-2.464790998992353,9.579516364917176e-12,9.5703992431735e-12,9.570369921846521e-12,9.570364532970385e-12,9.59221768595141e-12,9.569868116375782e-12,9.570403290317395e-12,9.571112703758927e-12,9.570391277758589e-12,9.570388730117575e-12,9.596423048451543e-12,9.570384207706306e-12,9.574062461861444e-12,9.570389729087885e-12,9.570386590905055e-12
2669.0,2828.0,0.7926074599208927,-2.5219054368049645,-0.084394475181759,5.183781575279202,3.769108214778227e-11,3.770945539110094e-11,3.769133795431811e-11,3.7689427655705464e-11,3.7690350098951283e-11,3.768906648371797e-11,3.777703463896748e-11,3.7837976494386274e-11,3.769017215237052e-11,3.768922495846464e-11,3.7645919243990205e-11,3.768880151377871e-11,3.7688912731036886e-11,3.769649862952065e-11,3.768925271162406e-11
2544.0,3064.0,0.7926019314869132,-2.248627026423766,1.144943133085858,0.17268986821646554,1.6387781913725586e-11,1.6410625908553617e-11,1.6387625027269095e-11,1.6387011601053468e-11,1.638743854712214e-11,1.6414476401284622e-11,1.638709021619797e-11,1.6386949078664357e-11,1.6386804546983905e-11,1.6386994157760705e-11,1.6386958067874095e-11,1.6388215613901182e-11,1.6433866022209396e-11,1.6388152682678054e-11,1.6391084623574047e-11
1539.0,3008.0,0.7922270920269971,-0.9210477931367119,-2.35051397017122,7.178904395761895,7.0389870723905295e-12,7.0382176120710605e-12,7.038313720764406e-12,7.03914508810448e-12,7.048785967220488e-12,7.045601358480514e-12,7.038017307188146e-12,7.03839044094452e-12,7.0382185786844424e-12,7.038121760617857e-12,7.0523624341652325e-12,7.041938550677686e-12,7.038100825979053e-12,7.039640529578148e-12,7.038309575712002e-12
537.0,1380.0,0.7920968997135147,-2.2530770310801236,-1.1397298324889513,11.081347275919606,1.162059817696113e-11,1.1611972246146306e-11,1.1631617261018535e-11,1.1610372202137513e-11,1.1609555599968478e-11,1.1609558704211467e-11,1.1609565825133496e-11,1.1609567522320963e-11,1.1610448093608695e-11,1.1609567468974638e-11,1.1609577747358595e-11,1.1642533664870102e-11,1.160960580647434e-11,1.1612544299717774e-11,1.1608959644630226e-11
574.0,3153.0,0.7916587947335013,-2.1180675046035446,1.3770215830343708,1.6838035502866502,6.617591693327678e-12,6.617355442402794e-12,6.617779580670156e-12,6.617474222084244e-12,6.6312518413635925e-12,6.621445169330747e-12,6.6176611136616335e-12,6.617327842126513e-12,6.617262434174497e-12,6.627870687171536e-12,6.617278286160152e-12,6.61727729815257e-12,6.617275765534237e-12,6.626213910138361e-12,6.6172854288713585e-12
586.0,1287.0,0.7916043482446375,0.6082255288550894,-2.452210858027195,4.481463610095154,2.175662573064527e-12,2.1756402060307116e-12,2.180304722064704e-12,2.1756415667480926e-12,2.1756957763049615e-12,2.17748763223675e-12,2.1756411080711696e-12,2.1810417069855947e-12,2.1756459604757525e-12,2.175658272577803e-12,2.1763082561019165e-12,2.1756883974173013e-12,2.175987574605849e-12,2.175665210486328e-12,2.1757179168471867e-12
1971.0,2869.0,0.7914627777086338,-2.138205075597275,1.346714232503134,-0.9143527930410921,8.080750193189473e-13,8.078889515077882e-13,8.079067258388266e-13,8.079393072312043e-13,8.081357713358377e-13,8.093357732951261e-13,8.079711273830808e-13,8.080788824641403e-13,8.078852254588378e-13,8.078685300000724e-13,8.079958990505177e-13,8.07876421120167e-13,8.096535066320808e-13,8.078774746797956e-13,8.078749235646367e-13
3009.0,3079.0,0.7914534307756446,-2.255639081239681,-1.1392117143937825,5.98951924028068,1.3984566733203692e-12,1.398560567193596e-12,1.4018308479442154e-12,1.3984707872432196e-12,1.3990760798729988e-12,1.3984574529234657e-12,1.398453554949161e-12,1.398473140011389e-12,1.398846878730362e-12,1.3984609824511305e-12,1.4018367893429315e-12,1.3984729725865433e-12,1.3984647508893391e-12,1.398689825474503e-12,1.3985092622640256e-12
1065.0,2892.0,0.7909352510005463,0.5139762655206371,-2.4758653654848795,3.618527437117351,1.6636933768557354e-12,1.6601848780555033e-12,1.659973865789398e-12,1.6599160455029476e-12,1.6601832111506529e-12,1.6600076749681432e-12,1.6601730867191213e-12,1.6600569190533957e-12,1.6598728950644572e-12,1.6599534051851328e-12,1.6607825311462904e-12,1.6634182630331139e-12,1.6599665114548624e-12,1.6599805223705914e-12,1.65997324701813e-12
2279.0,3113.0,0.7904509190384809,0.9350129075925505,-2.3510997100224005,-0.5258340977445866,6.564811363413213e-12,6.564461796727426e-12,6.56428376547728e-12,6.564331814153888e-12,6.564538963469679e-12,6.583811092160174e-12,6.564337470606409e-12,6.5639795178330844e-12,6.563782115734665e-12,6.563270642930799e-12,6.564181493096507e-12,6.564231089637008e-12,6.564228172638448e-12,6.586932763238969e-12,6.564225643270888e-12
307.0,1467.0,0.79029711321254,1.4899269812563734,2.045612052821206,-9.087770981576911,5.25533567475898e-12,5.273084250758324e-12,5.253976731791413e-12,5.2553550270249505e-12,5.255441404274173e-12,5.255349692104978e-12,5.2553542962278366e-12,5.255483249971241e-12,5.255328207434235e-12,5.2553294919365385e-12,5.255445957289832e-12,5.25532746394269e-12,5.27158600600936e-12,5.255361910836691e-12,5.255343490782694e-12
1481.0,1816.0,0.7899666957351066,-1.4433052896447849,2.080057584973325,-2.776538949549779,8.533712107406745e-09,1.1739192570982162e-08,8.533711036239669e-09,8.533719179475087e-09,8.533707632944508e-09,3.13214050941609e-08,8.533710311539455e-09,8.533714678128553e-09,8.533711603525797e-09,8.533738924569594e-09,1.9949059810071863,8.533839352328053e-09,8.534107033047156e-09,8.538310547516968e-09,8.533708235982309e-09
859.0,2438.0,0.7896404549676019,1.4293291522735698,2.0909532253051717,-6.09916068760672,1.2471734402783698e-12,1.2475859202874588e-12,1.2471696399109637e-12,1.2500965088637796e-12,1.2473785601758816e-12,1.2472069046132466e-12,1.2473075534087471e-12,1.2473513226248388e-12,1.2471701917092175e-12,1.2471798034511036e-12,1.2488807038397585e-12,1.2474258576020428e-12,1.2484574383125667e-12,1.2471768961602835e-12,1.2474282417907452e-12
